movie_id,primary_title,original_title,start_year,runtime_minutes,genres,imdb_rating,imdb_votes,bom_title,studio,domestic_gross,foreign_gross,year_only,total_gross,primary_name,primary_profession,person_id,join_title,join_year,tmdb_rating,tmdb_votes,popularity,production_budget,main_genre,production_budget_imputed
tt1663202,The Revenant,The Revenant,2015.0,156.0,"Action,Adventure,Biography",8.0,621193.0,The Revenant,Fox,183600000.0,349300000.0,2015.0,532900000.0,Alejandro G. Iñárritu,"producer,director,writer",nm0327944,the revenant,2015,7.4,11064.0,19.41,135000000.0,Action,135000000.0
tt1663662,Pacific Rim,Pacific Rim,2013.0,131.0,"Action,Adventure,Sci-Fi",6.9,443667.0,Pacific Rim,WB,101800000.0,309200000.0,2013.0,411000000.0,Guillermo del Toro,"writer,producer,director",nm0868219,pacific rim,2013,6.8,7632.0,16.759,190000000.0,Action,190000000.0
tt1666185,All Eyez on Me,All Eyez on Me,2017.0,139.0,"Biography,Drama,Music",5.8,18541.0,All Eyez on Me,LG/S,44900000.0,0.0,2017.0,44900000.0,Benny Boom,"director,producer",nm1534600,all eyez on me,2017,6.4,695.0,7.249,45000000.0,Biography,45000000.0
tt1666186,Vampires Suck,Vampires Suck,2010.0,82.0,Comedy,3.4,43984.0,Vampires Suck,Fox,36700000.0,43900000.0,2010.0,80600000.0,"Aaron Seltzer, Jason Friedberg","writer,director,producer","nm0294997, nm0783536",vampires suck,2010,4.1,658.0,8.992,20000000.0,Comedy,20000000.0
tt1666801,The Duff,The Duff,2015.0,101.0,"Comedy,Romance",6.5,74486.0,The DUFF,LGF,34000000.0,9500000.0,2015.0,43500000.0,Ari Sandel,"director,producer,writer",nm1847738,the duff,2015,6.8,2987.0,9.054,8500000.0,Comedy,8500000.0
tt1667353,Mirror Mirror,Mirror Mirror,2012.0,106.0,"Adventure,Comedy,Drama",5.6,79510.0,Mirror Mirror,Rela.,64900000.0,118100000.0,2012.0,183000000.0,Tarsem Singh,"director,producer,soundtrack",nm0802248,mirror mirror,2012,5.8,2099.0,13.221,85000000.0,Adventure,85000000.0
tt1667838,I Hate Luv Storys,I Hate Luv Storys,2010.0,129.0,"Comedy,Drama,Romance",5.7,6921.0,I Hate Luv Storys,UTV,848000.0,14900000.0,2010.0,15748000.0,Punit Malhotra,"director,assistant_director,writer",nm1159647,i hate luv storys,2010,6.1,51.0,3.867,,Comedy,5996232.46492986
tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,2012.0,88.0,"Adventure,Animation,Comedy",6.6,175601.0,Ice Age: Continental Drift,Fox,161300000.0,715900000.0,2012.0,877200000.0,"Mike Thurmeier, Steve Martino","director,animation_department,visual_effects, director,miscellaneous,art_department","nm0553942, nm0862211",ice age: continental drift,2012,6.3,4598.0,17.537,95000000.0,Adventure,95000000.0
tt1670345,Now You See Me,Now You See Me,2013.0,115.0,"Crime,Mystery,Thriller",7.3,553156.0,Now You See Me,LG/S,117700000.0,234000000.0,2013.0,351700000.0,Louis Leterrier,"director,producer,actor",nm0504642,now you see me,2013,7.4,9871.0,16.646,75000000.0,Crime,75000000.0
tt1674771,Entourage,Entourage,2015.0,104.0,Comedy,6.6,71519.0,Entourage,WB,32400000.0,16900000.0,2015.0,49300000.0,Doug Ellin,"writer,producer,director",nm0254120,entourage,2015,6.2,647.0,13.802,30000000.0,Comedy,30000000.0
tt1675192,Take Shelter,Take Shelter,2011.0,121.0,"Drama,Horror,Thriller",7.4,83200.0,Take Shelter,SPC,1700000.0,1400000.0,2011.0,3100000.0,Jeff Nichols,"writer,director,producer",nm2158772,take shelter,2011,7.2,787.0,11.236,4750000.0,Drama,4750000.0
tt1677720,Ready Player One,Ready Player One,2018.0,140.0,"Action,Adventure,Sci-Fi",7.5,301660.0,Ready Player One,WB,137700000.0,445200000.0,2018.0,582900000.0,Steven Spielberg,"producer,writer,director",nm0000229,ready player one,2018,7.6,7021.0,30.029,150000000.0,Action,150000000.0
tt1678051,Soldiers of Fortune,Soldiers of Fortune,2012.0,94.0,"Action,Thriller",4.3,6765.0,Soldiers of Fortune,RAtt.,38900.0,1500000.0,2012.0,1538900.0,Maxim Korostyshevsky,"director,producer",nm5091074,soldiers of fortune,2012,4.6,70.0,6.961,,Action,667635.5748373101
tt1679335,Trolls,Trolls,2016.0,92.0,"Adventure,Animation,Comedy",6.5,63295.0,Trolls,Fox,153700000.0,193200000.0,2016.0,346900000.0,"Mike Mitchell, Walt Dohrn","actor,director,writer, writer,art_department,actor","nm0230666, nm0593610",trolls,2016,6.6,1880.0,16.286,125000000.0,Adventure,125000000.0
tt1682180,Stoker,Stoker,2013.0,99.0,"Drama,Thriller",6.8,97393.0,Stoker,FoxS,1700000.0,10400000.0,2013.0,12100000.0,Chan-wook Park,"director,writer,producer",nm0661791,stoker,2013,6.6,1282.0,10.738,12000000.0,Drama,12000000.0
tt1683003,The Tempest,The Tempest,2010.0,131.0,Drama,7.8,94.0,The Tempest,Mira.,278000.0,68700.0,2010.0,346700.0,Des McAnuff,"miscellaneous,director,producer",nm0005197,the tempest,2010,5.8,52.0,6.3,20000000.0,Drama,20000000.0
tt1684233,Welcome to the Punch,Welcome to the Punch,2013.0,99.0,"Action,Crime,Thriller",6.1,30538.0,Welcome to the Punch,IFC,9700.0,0.0,2013.0,9700.0,Eran Creevy,"director,writer,assistant_director",nm2123102,welcome to the punch,2013,5.8,370.0,8.315,,Action,4208.24295010846
tt1684628,Circumstance,Circumstance,2011.0,107.0,Drama,5.9,7055.0,Circumstance,RAtt.,454000.0,0.0,2011.0,454000.0,Maryam Keshavarz,"producer,director,writer",nm1991486,circumstance,2011,6.9,45.0,2.86,900000.0,Drama,900000.0
tt1686821,Vampire Academy,Vampire Academy,2014.0,104.0,"Action,Comedy,Drama",5.5,49328.0,Vampire Academy,Wein.,7800000.0,7600000.0,2014.0,15400000.0,Mark Waters,"director,producer,writer",nm0914134,vampire academy,2014,5.9,1012.0,10.934,,Action,6681127.982646421
tt1687247,Life in a Day,Life in a Day,2011.0,95.0,"Documentary,Drama",7.7,14367.0,Life in a Day,NGE,253000.0,0.0,2011.0,253000.0,"Cristina Bocchialini, Hiroaki Aikawa, Jack Attridge, Kevin Macdonald, Loressa Clisby, Natalia Andreadis, Zillah Bowes","cinematographer,camera_department,director, director, director,cinematographer,assistant_director, director,producer,writer, editor,director,editorial_department, sound_department,director, visual_effects,art_director,director","nm0531817, nm1754704, nm2444458, nm3388028, nm3465005, nm4231258, nm4302299",life in a day,2011,7.3,116.0,5.818,,Documentary,79062.5
tt1690953,Despicable Me 2,Despicable Me 2,2013.0,98.0,"Adventure,Animation,Comedy",7.4,344230.0,Despicable Me 2,Uni.,368100000.0,602700000.0,2013.0,970800000.0,"Chris Renaud, Pierre Coffin","actor,director,producer, producer,actor,director","nm0719208, nm1853544",despicable me 2,2013,6.9,7319.0,19.014,76000000.0,Adventure,76000000.0
tt1691916,Before I Fall,Before I Fall,2017.0,98.0,"Drama,Fantasy,Mystery",6.4,39282.0,Before I Fall,ORF,12200000.0,0.0,2017.0,12200000.0,Ry Russo-Young,"director,actress,writer",nm1735543,before i fall,2017,7.0,2135.0,14.584,5000000.0,Drama,5000000.0
tt1691917,Planes,Planes,2013.0,91.0,"Adventure,Animation,Comedy",5.7,39870.0,Planes,BV,90300000.0,149000000.0,2013.0,239300000.0,Klay Hall,"director,animation_department,miscellaneous",nm0355806,planes,2013,5.8,874.0,13.956,,Adventure,89157973.17436661
tt1691920,I Melt with You,I Melt with You,2011.0,122.0,Drama,6.0,5570.0,I Melt With You,Magn.,6400.0,0.0,2011.0,6400.0,Mark Pellington,"producer,director,miscellaneous",nm0671210,i melt with you,2011,5.8,39.0,5.081,,Drama,2529.2574775643666
tt1692325,Eyes Wide Open,Eyes Wide Open,2010.0,110.0,"Documentary,History",8.7,17.0,Eyes Wide Open,NAV,26300.0,250000.0,2010.0,276300.0,Gonzalo Arijon,"director,writer,producer",nm0034820,eyes wide open,2010,,,,,Documentary,86343.75
tt1694020,The Guilt Trip,The Guilt Trip,2012.0,95.0,"Comedy,Drama",5.8,33702.0,The Guilt Trip,Par.,37100000.0,4700000.0,2012.0,41800000.0,Anne Fletcher,"miscellaneous,actress,director",nm0281945,the guilt trip,2012,5.4,403.0,8.939,40000000.0,Comedy,40000000.0
tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,81.0,"Comedy,Family",6.2,37325.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",BV,67000000.0,34400000.0,2014.0,101400000.0,Miguel Arteta,"director,producer,miscellaneous",nm0037708,"alexander and the terrible, horrible, no good, very bad day",2014,6.2,817.0,6.783,28000000.0,Comedy,28000000.0
tt1699513,Beginning of the Great Revival,Jian dang wei ye,2011.0,140.0,"Drama,History",2.5,5538.0,Beginning of the Great Revival,CL,151000.0,58200000.0,2011.0,58351000.0,"Jianxin Huang, Sanping Han","producer,director,writer, producer,miscellaneous,director","nm0359189, nm0399003",beginning of the great revival,2011,4.3,13.0,3.472,,Drama,23060109.855212245
tt1700841,Sausage Party,Sausage Party,2016.0,89.0,"Adventure,Animation,Comedy",6.2,159111.0,Sausage Party,Sony,97700000.0,43000000.0,2016.0,140700000.0,"Conrad Vernon, Greg Tiernan","actor,producer,animation_department, director,animation_department,production_manager","nm0862911, nm0970447",sausage party,2016,5.6,4237.0,15.232,19000000.0,Adventure,19000000.0
tt1700845,The Invisible Woman,The Invisible Woman,2013.0,111.0,"Biography,Drama,History",6.2,8692.0,The Invisible Woman,SPC,1200000.0,0.0,2013.0,1200000.0,Ralph Fiennes,"actor,director,soundtrack",nm0000146,the invisible woman,2013,6.0,114.0,9.555,,Biography,641879.6172944169
tt1702014,The Way He Looks,Hoje Eu Quero Voltar Sozinho,2014.0,96.0,"Drama,Romance",7.9,20160.0,The Way He Looks,Strand,101000.0,1100000.0,2014.0,1201000.0,Daniel Ribeiro,"editor,director,producer",nm2406154,the way he looks,2014,8.1,572.0,8.256,,Drama,474630.97352418816
tt1702425,Casa de mi Padre,Casa de mi Padre,2012.0,84.0,"Comedy,Western",5.5,19170.0,Casa De Mi Padre,LGF,5900000.0,2100000.0,2012.0,8000000.0,Matt Piedmont,"writer,director,producer",nm0682126,casa de mi padre,2012,5.2,154.0,7.691,6000000.0,Comedy,6000000.0
tt1702439,Safe Haven,Safe Haven,2013.0,115.0,"Drama,Romance,Thriller",6.7,97055.0,Safe Haven,Rela.,71300000.0,26200000.0,2013.0,97500000.0,Lasse Hallström,"director,writer,cinematographer",nm0002120,safe haven,2013,7.1,1433.0,9.095,28000000.0,Drama,28000000.0
tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,2011.0,105.0,"Documentary,Music",1.6,74978.0,Justin Bieber: Never Say Never,Par.,73000000.0,26000000.0,2011.0,99000000.0,Jon M. Chu,"producer,writer,director",nm0160840,justin bieber: never say never,2011,5.1,240.0,8.602,13000000.0,Documentary,13000000.0
tt1703957,Genius,Genius,2016.0,104.0,"Biography,Drama",6.6,15611.0,Genius,RAtt.,1400000.0,4300000.0,2016.0,5700000.0,Michael Grandage,"actor,director,producer",nm0334787,genius,2016,6.5,391.0,9.417,17000000.0,Biography,17000000.0
tt1703958,Ek Main Aur Ekk Tu,Ek Main Aur Ekk Tu,2012.0,110.0,"Comedy,Drama,Romance",5.8,5997.0,Ek Main Aur Ekk Tu,UTV,1200000.0,0.0,2012.0,1200000.0,Shakun Batra,"assistant_director,director,actor",nm2439708,ek main aur ekk tu,2012,5.6,41.0,4.662,,Comedy,456913.8276553106
tt1706317,Tezz,Tezz,2012.0,121.0,"Action,Crime,Thriller",3.9,1951.0,Tezz,Eros,230000.0,0.0,2012.0,230000.0,Priyadarshan,"director,writer,actor",nm0698184,tezz,2012,,,,,Action,99783.08026030369
tt1707380,Every Thing Will Be Fine,Every Thing Will Be Fine,2015.0,118.0,Drama,5.5,5438.0,Every Thing Will be Fine,IFC,9200.0,0.0,2015.0,9200.0,Wim Wenders,"director,producer,writer",nm0000694,every thing will be fine,2015,5.5,127.0,7.528,,Drama,3635.807623998777
tt1708532,Ready,Ready,2011.0,145.0,"Action,Comedy",4.8,13579.0,Ready,Eros,955000.0,0.0,2011.0,955000.0,Anees Bazmee,"writer,director,assistant_director",nm0063357,ready,2011,,,,,Action,414316.7028199566
tt1708537,The Whale,The Whale,2011.0,85.0,Documentary,8.1,608.0,The Whale,Pala.,81900.0,0.0,2011.0,81900.0,"Michael Parfit, Suzanne Chisholm","producer,director,cinematographer, writer,editor,director","nm0661401, nm2832640",the whale,2011,5.5,11.0,1.231,,Documentary,25593.75
tt1710396,Joyful Noise,Joyful Noise,2012.0,118.0,"Comedy,Drama,Music",5.8,7575.0,Joyful Noise,WB,30900000.0,226000.0,2012.0,31126000.0,Todd Graff,"actor,writer,producer",nm0333804,joyful noise,2012,6.4,70.0,6.787,27500000.0,Comedy,27500000.0
tt1710417,Lola Versus,Lola Versus,2012.0,87.0,Comedy,5.5,7966.0,Lola Versus,FoxS,253000.0,0.0,2012.0,253000.0,Daryl Wein,"director,actor,writer",nm0918078,lola versus,2012,5.0,82.0,5.621,,Comedy,96332.66533066133
tt1711525,Office Christmas Party,Office Christmas Party,2016.0,105.0,Comedy,5.8,59253.0,Office Christmas Party,Par.,54800000.0,59700000.0,2016.0,114500000.0,"Josh Gordon, Will Speck","director,producer,writer","nm0330347, nm0817447",office christmas party,2016,5.6,1191.0,10.729,45000000.0,Comedy,45000000.0
tt1712159,11-11-11,11-11-11,2011.0,90.0,"Horror,Mystery,Thriller",4.0,11712.0,11-11-11,Rocket,32800.0,5700000.0,2011.0,5732800.0,Darren Lynn Bousman,"director,producer,writer",nm1135423,11-11-11,2011,4.3,116.0,5.196,,Horror,939803.2786885246
tt1712170,Alex Cross,Alex Cross,2012.0,101.0,"Action,Crime,Mystery",5.1,30951.0,Alex Cross,LG/S,25900000.0,8700000.0,2012.0,34600000.0,Rob Cohen,"producer,director,actor",nm0003418,alex cross,2012,5.1,424.0,9.962,35000000.0,Action,35000000.0
tt1712261,Triple 9,Triple 9,2016.0,115.0,"Crime,Thriller",6.3,60369.0,Triple 9,ORF,12600000.0,10500000.0,2016.0,23100000.0,John Hillcoat,"director,writer,producer",nm0384825,triple 9,2016,5.8,1258.0,13.334,20000000.0,Crime,20000000.0
tt1713476,The Bay,The Bay,2012.0,84.0,"Horror,Sci-Fi,Thriller",5.6,23408.0,The Bay,RAtt.,30700.0,0.0,2012.0,30700.0,Barry Levinson,"producer,writer,director",nm0001469,the bay,2012,5.5,341.0,5.19,,Horror,5032.786885245902
tt1714203,Piranha 3DD,Piranha 3DD,2012.0,83.0,"Comedy,Horror",3.7,37088.0,Piranha 3DD,W/Dim.,377000.0,8100000.0,2012.0,8477000.0,John Gulager,"actor,cinematographer,director",nm0347657,piranha 3dd,2012,4.2,509.0,11.544,,Comedy,3227715.4308617236
tt1714206,The Spectacular Now,The Spectacular Now,2013.0,95.0,"Comedy,Drama,Romance",7.1,133887.0,The Spectacular Now,A24,6900000.0,0.0,2013.0,6900000.0,James Ponsoldt,"director,producer,writer",nm1242054,the spectacular now,2013,6.6,1801.0,13.679,2500000.0,Comedy,2500000.0
tt1714209,In the Land of Blood and Honey,In the Land of Blood and Honey,2011.0,127.0,"Drama,Romance,War",4.4,32776.0,In the Land of Blood and Honey,FD,304000.0,0.0,2011.0,304000.0,Angelina Jolie,"actress,producer,director",nm0001401,in the land of blood and honey,2011,6.1,83.0,5.099,13000000.0,Drama,13000000.0
tt1716777,People Like Us,People Like Us,2012.0,114.0,"Comedy,Drama",7.1,39618.0,People Like Us,BV,12400000.0,0.0,2012.0,12400000.0,Alex Kurtzman,"producer,writer,miscellaneous",nm0476064,people like us,2012,6.8,360.0,9.078,16000000.0,Comedy,16000000.0
tt1719071,Another Happy Day,Another Happy Day,2011.0,119.0,"Comedy,Drama",6.0,3793.0,Another Happy Day,P4,8500.0,347000.0,2011.0,355500.0,Sam Levinson,"writer,actor,director",nm0506094,another happy day,2011,6.1,60.0,5.473,4000000.0,Comedy,4000000.0
tt1723121,We're the Millers,We're the Millers,2013.0,110.0,"Comedy,Crime",7.0,371759.0,We're the Millers,WB (NL),150400000.0,119600000.0,2013.0,270000000.0,Rawson Marshall Thurber,"director,writer,producer",nm1098493,we're the millers,2013,6.8,5231.0,14.746,37000000.0,Comedy,37000000.0
tt1723811,Shame,Shame,2011.0,101.0,Drama,7.2,171353.0,Shame,FoxS,3900000.0,13800000.0,2011.0,17700000.0,Steve McQueen,"director,writer,producer",nm2588606,shame,2011,7.0,1607.0,13.152,6500000.0,Drama,6500000.0
tt1726592,Before I Go to Sleep,Before I Go to Sleep,2014.0,92.0,"Drama,Horror,Mystery",6.3,64684.0,Before I Go To Sleep,CE,3200000.0,12200000.0,2014.0,15400000.0,Rowan Joffe,"writer,producer,director",nm0423626,before i go to sleep,2014,6.4,1098.0,16.07,22000000.0,Drama,22000000.0
tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015.0,93.0,"Action,Comedy,Horror",6.3,40479.0,Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000.0,2015.0,16100000.0,Christopher Landon,"writer,producer,director",nm0484907,scouts guide to the zombie apocalypse,2015,6.2,915.0,10.451,15000000.0,Action,15000000.0
tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,2018.0,134.0,"Biography,Drama,Music",8.0,345466.0,Bohemian Rhapsody,Fox,216400000.0,687200000.0,2018.0,903600000.0,Bryan Singer,"producer,director,writer",nm0001741,bohemian rhapsody,2018,8.1,7629.0,37.197,55000000.0,Biography,55000000.0
tt1728239,Double Dhamaal,Double Dhamaal,2011.0,138.0,"Comedy,Crime,Drama",3.8,3010.0,Double Dhamaal,Relbig.,544000.0,0.0,2011.0,544000.0,Indra Kumar,"director,producer,actor",nm0409791,double dhamaal,2011,4.6,19.0,4.392,,Comedy,207134.26853707415
tt1728986,Bol Bachchan,Bol Bachchan,2012.0,155.0,"Action,Comedy,Drama",5.5,7359.0,Bol Bachchan,FIP,1200000.0,27600000.0,2012.0,28800000.0,Rohit Shetty,"director,stunts,assistant_director",nm1460159,bol bachchan,2012,5.9,35.0,3.329,,Action,12494577.00650759
tt1729637,Bodyguard,Bodyguard,2011.0,130.0,"Action,Comedy,Romance",4.7,20318.0,Bodyguard,Relbig.,1800000.0,0.0,2011.0,1800000.0,Siddique,"writer,director,assistant_director",nm0796504,bodyguard,2011,5.4,63.0,7.736,,Action,780911.0629067244
tt1730687,Darling Companion,Darling Companion,2012.0,103.0,"Comedy,Drama,Romance",5.1,3085.0,Darling Companion,SPC,794000.0,0.0,2012.0,794000.0,Lawrence Kasdan,"writer,producer,director",nm0001410,darling companion,2012,5.0,46.0,4.656,12000000.0,Comedy,12000000.0
tt1730768,The Zookeeper's Wife,The Zookeeper's Wife,2017.0,127.0,"Biography,Drama,History",7.0,32056.0,The Zookeeper's Wife,Focus,17600000.0,8600000.0,2017.0,26200000.0,Niki Caro,"director,writer,producer",nm0138927,the zookeeper's wife,2017,7.4,726.0,11.645,,Biography,14014371.644261435
tt1731141,Ender's Game,Ender's Game,2013.0,114.0,"Action,Adventure,Fantasy",6.6,211722.0,Ender's Game,LG/S,61700000.0,63800000.0,2013.0,125500000.0,Gavin Hood,"actor,producer,director",nm0004303,ender's game,2013,6.6,3558.0,15.533,110000000.0,Action,110000000.0
tt1731701,Barely Lethal,Barely Lethal,2015.0,96.0,"Action,Adventure,Comedy",5.4,17473.0,Barely Lethal,A24,6100.0,0.0,2015.0,6100.0,Kyle Newman,"director,writer,producer",nm1381100,barely lethal,2015,5.6,591.0,9.786,,Action,2646.420824295011
tt1733525,Khodorkovsky,Khodorkovsky,2011.0,111.0,"Biography,Documentary,Drama",7.0,871.0,Khodorkovsky,KL,39500.0,0.0,2011.0,39500.0,Cyril Tuschi,"director,writer,producer",nm0878216,khodorkovsky,2011,4.4,7.0,1.858,,Biography,21128.537402607886
tt1734110,No One Killed Jessica,No One Killed Jessica,2011.0,136.0,"Biography,Crime,Drama",7.2,10000.0,No One Killed Jessica,UTV,441000.0,193000.0,2011.0,634000.0,Raj Kumar Gupta,"director,writer,actor",nm2955107,no one killed jessica,2011,,,,,Biography,339126.39780388353
tt1735898,Snow White and the Huntsman,Snow White and the Huntsman,2012.0,127.0,"Action,Adventure,Drama",6.1,258938.0,Snow White and the Huntsman,Uni.,155300000.0,241300000.0,2012.0,396600000.0,Rupert Sanders,"director,writer,producer",nm2782185,snow white and the huntsman,2012,5.9,5258.0,21.233,170000000.0,Action,170000000.0
tt1740710,Mere Brother Ki Dulhan,Mere Brother Ki Dulhan,2011.0,139.0,"Comedy,Family,Romance",5.9,8285.0,Mere Brother Ki Dulhan,Yash,496000.0,0.0,2011.0,496000.0,Ali Abbas Zafar,"writer,assistant_director,director",nm1804614,mere brother ki dulhan,2011,6.3,33.0,5.043,,Comedy,188857.71543086172
tt1742044,Jersey Boys,Jersey Boys,2014.0,134.0,"Biography,Drama,Music",6.8,30410.0,Jersey Boys,WB,47000000.0,20600000.0,2014.0,67600000.0,Clint Eastwood,"actor,producer,director",nm0000142,jersey boys,2014,6.9,380.0,6.933,40000000.0,Biography,40000000.0
tt1742650,I Don't Know How She Does It,I Don't Know How She Does It,2011.0,89.0,"Comedy,Romance",4.9,18552.0,I Don't Know How She Does It,Wein.,9700000.0,20900000.0,2011.0,30600000.0,Douglas McGrath,"writer,actor,director",nm0569790,i don't know how she does it,2011,5.2,231.0,8.271,24000000.0,Comedy,24000000.0
tt1748043,Hell and Back Again,Hell and Back Again,2011.0,88.0,"Action,Documentary,History",6.5,2136.0,Hell and Back Again,DF,40600.0,0.0,2011.0,40600.0,Danfung Dennis,"director,sound_department,cinematographer",nm3653362,hell and back again,2011,6.5,24.0,2.403,,Action,17613.88286334056
tt1748062,Jig,Jig,2011.0,99.0,"Documentary,Musical",6.7,318.0,Jig,Scre.,184000.0,0.0,2011.0,184000.0,Sue Bourne,"producer,director,actress",nm1271349,jig,2011,,,,,Documentary,57500.0
tt1748122,Moonrise Kingdom,Moonrise Kingdom,2012.0,94.0,"Adventure,Comedy,Drama",7.8,291750.0,Moonrise Kingdom,Focus,45500000.0,22800000.0,2012.0,68300000.0,Wes Anderson,"writer,director,producer",nm0027572,moonrise kingdom,2012,7.7,3023.0,14.086,16000000.0,Adventure,16000000.0
tt1748227,The Collection,The Collection,2012.0,82.0,"Action,Horror,Thriller",6.1,42256.0,The Collection,LD,6800000.0,0.0,2012.0,6800000.0,Marcus Dunstan,"writer,producer,director",nm1729303,the collection,2012,6.1,465.0,9.059,10000000.0,Action,10000000.0
tt1753383,A Dog's Purpose,A Dog's Purpose,2017.0,100.0,"Adventure,Comedy,Drama",7.1,53805.0,A Dog's Purpose,Uni.,64500000.0,140500000.0,2017.0,205000000.0,Lasse Hallström,"director,writer,cinematographer",nm0002120,a dog's purpose,2017,7.2,1484.0,9.854,,Adventure,76378539.49329358
